NBER,period,location,tau,p_value,classification
Chemical,first,34207,0.16842104494571686,0.31452488899230957,sporadic coldspot
Chemical,first,34208,0.16842104494571686,0.31452488899230957,sporadic coldspot
Chemical,first,34211,-0.442105233669281,0.007083868607878685,sporadic hotspot
Chemical,first,34212,-0.12631577253341675,0.4555354118347168,no pattern detected
Chemical,first,34213,-0.4842104911804199,0.0031528358813375235,no pattern detected
Chemical,first,34214,-0.6210525631904602,1.4706056390423328e-4,no pattern detected
Chemical,first,34302,-0.2526315450668335,0.12728866934776306,no pattern detected
Chemical,first,35201,0.38947364687919617,0.01786363124847412,sporadic coldspot
Chemical,first,35202,0.3999999761581421,0.014961004257202148,no pattern detected
Chemical,first,35206,0.1789473593235016,0.284321665763855,sporadic hotspot
Chemical,first,35207,0.09473683685064316,0.5812547206878662,no pattern detected
Chemical,first,35208,-0.27368417382240295,0.09799377620220184,sporadic hotspot
Chemical,first,35210,-0.3368420898914337,0.04095454514026642,no pattern detected
Chemical,first,35215,-0.2842105031013489,0.08551478385925293,no pattern detected
Chemical,first,35216,0.5684210062026978,5.174875259399414e-4,no pattern detected
Chemical,first,35321,-0.37894734740257263,0.021248240023851395,sporadic hotspot
Chemical,first,36201,-0.16842104494571686,0.3145248293876648,sporadic coldspot
Chemical,first,36202,-0.7684209942817688,2.5458671188971493e-6,sporadic coldspot
Chemical,first,36204,-0.16842104494571686,0.3145248293876648,sporadic coldspot
Chemical,first,36401,-0.11578946560621262,0.4956626892089844,sporadic coldspot
Chemical,first,36402,-0.15789473056793213,0.34676408767700195,sporadic coldspot
Chemical,first,36403,-0.12631577253341675,0.4555354118347168,sporadic coldspot
Chemical,first,37201,0.5473683476448059,8.324384689331055e-4,sporadic coldspot
Chemical,first,37202,0.03157894313335419,0.871131420135498,sporadic coldspot
Chemical,first,37203,0.5368420481681824,0.001049637794494629,sporadic coldspot
Chemical,first,37205,0.21052630245685577,0.20575404167175293,persistent coldspot
Chemical,first,37208,-0.0736842080950737,0.6731886863708496,sporadic coldspot
Chemical,first,37404,-0.16842104494571686,0.3145248293876648,sporadic coldspot
Chemical,first,38201,-0.1789473593235016,0.284321665763855,no pattern detected
Chemical,first,38205,0.10526315122842789,0.5376031398773193,no pattern detected
Chemical,first,38213,0.21052630245685577,0.20575404167175293,no pattern detected
Chemical,first,38401,-0.1789473593235016,0.284321665763855,no pattern detected
Chemical,first,38402,-0.1789473593235016,0.284321665763855,no pattern detected
Chemical,first,39204,-0.4315789043903351,0.008589176461100578,sporadic coldspot
Chemical,first,40106,0.684210479259491,2.849102020263672e-5,sporadic hotspot
Chemical,first,40133,0.1789473593235016,0.284321665763855,no pattern detected
Chemical,first,40202,0.45263153314590454,0.005819797515869141,no pattern detected
Chemical,first,40203,-0.021052630618214607,0.9224620461463928,sporadic coldspot
Chemical,first,40205,-0.19999998807907104,0.2299690842628479,sporadic coldspot
Chemical,first,40214,-0.13684208691120148,0.4173041582107544,sporadic coldspot
Chemical,first,40220,-0.684210479259491,2.8477386877057143e-5,intensifying coldspot
Chemical,first,40384,-0.684210479259491,2.8477386877057143e-5,intensifying coldspot
Chemical,first,40642,-0.13684208691120148,0.4173041582107544,sporadic coldspot
Chemical,first,41203,-0.021052630618214607,0.9224620461463928,sporadic coldspot
Chemical,first,41206,-0.31578946113586426,0.055592965334653854,persistent coldspot
Chemical,first,41401,-0.31578946113586426,0.055592965334653854,persistent coldspot
Chemical,first,42201,0,1,sporadic coldspot
Chemical,first,43101,0.2210526168346405,0.1834472417831421,sporadic coldspot
Chemical,first,43202,-0.4842104911804199,0.0031528358813375235,sporadic coldspot
Chemical,first,43204,0.45263153314590454,0.005819797515869141,no pattern detected
Chemical,first,43205,0.1789473593235016,0.284321665763855,sporadic coldspot
Chemical,first,44201,0.42105260491371155,0.010374307632446289,no pattern detected
Chemical,first,45201,0.442105233669281,0.007083892822265625,sporadic coldspot
Chemical,first,45203,0.11578946560621262,0.4956626892089844,no pattern detected
Chemical,second,01101,-0.46315786242485046,0.004762812051922083,no pattern detected
Chemical,second,01204,0.49473679065704346,0.0025502443313598633,sporadic coldspot
Chemical,second,01205,0.2947368323802948,0.07435286045074463,sporadic coldspot
Chemical,second,01208,0.3578947186470032,0.02972257137298584,consecutive coldspot
Chemical,second,02201,0.6105262637138367,1.9061565399169922e-4,sporadic coldspot
Chemical,second,02202,0.7368420362472534,6.4373016357421875e-6,sporadic coldspot
Chemical,second,03201,0.4842104911804199,0.0031528472900390625,sporadic coldspot
Chemical,second,04101,-0.3578947186470032,0.029722627252340317,no pattern detected
Chemical,second,05201,0.6526315212249756,6.592273712158203e-5,no pattern detected
Chemical,second,06202,0.5473683476448059,8.324384689331055e-4,no pattern detected
Chemical,second,06203,0.5999999642372131,2.461671829223633e-4,sporadic coldspot
Chemical,second,06204,0.5999999642372131,2.461671829223633e-4,sporadic coldspot
Chemical,second,07201,0.5473683476448059,8.324384689331055e-4,no pattern detected
Chemical,second,07203,-0.13684208691120148,0.4173041582107544,no pattern detected
Chemical,second,07204,0.3263157606124878,0.04780459403991699,no pattern detected
Chemical,second,07342,0.5368420481681824,0.001049637794494629,sporadic coldspot
Chemical,second,08201,0.38947364687919617,0.01786363124847412,sporadic coldspot
Chemical,second,08202,-0.37894734740257263,0.021248240023851395,no pattern detected
Chemical,second,08203,-0.6526315212249756,6.589326949324459e-5,sporadic hotspot
Chemical,second,08204,0.5789473056793213,4.055500030517578e-4,consecutive coldspot
Chemical,second,08207,-0.37894734740257263,0.021248240023851395,sporadic coldspot
Chemical,second,08215,0.3263157606124878,0.04780459403991699,no pattern detected
Chemical,second,08216,0.505263090133667,0.0020546913146972656,sporadic coldspot
Chemical,second,08220,-0.6105262637138367,1.906510442495346e-4,sporadic hotspot
Chemical,second,08221,0.24210524559020996,0.14429199695587158,sporadic coldspot
Chemical,second,08226,-0.42105260491371155,0.010374261997640133,consecutive coldspot
Chemical,second,08227,-0.5157894492149353,0.0016490101115778089,sporadic hotspot
Chemical,second,08230,-0.19999998807907104,0.2299690842628479,consecutive coldspot
Chemical,second,08232,-0.2631578743457794,0.1118866577744484,no pattern detected
Chemical,second,08235,-0.473684161901474,0.0038826570380479097,sporadic hotspot
Chemical,second,08236,0.46315786242485046,0.004762768745422363,consecutive coldspot
Chemical,second,08341,-0.4105262756347656,0.012482223100960255,new coldspot
Chemical,second,08443,-0.13684208691120148,0.4173041582107544,consecutive coldspot
Chemical,second,09201,0.3368420898914337,0.04095458984375,consecutive coldspot
Chemical,second,09202,0.4105262756347656,0.012482166290283203,sporadic coldspot
Chemical,second,09203,0.6210525631904602,1.4710426330566406e-4,sporadic coldspot
Chemical,second,09204,0.3263157606124878,0.04780459403991699,sporadic coldspot
Chemical,second,09205,0.19999998807907104,0.22996902465820312,consecutive coldspot
Chemical,second,09208,-0.08421052247285843,0.6264962553977966,consecutive coldspot
Chemical,second,09209,-0.505263090133667,0.002054718090221286,consecutive coldspot
Chemical,second,09210,0.7578946948051453,3.4570693969726562e-06,sporadic coldspot
Chemical,second,09213,0.7684209942817688,2.5033950805664062e-06,no pattern detected
Chemical,second,09214,0.5789473056793213,4.055500030517578e-4,consecutive coldspot
Chemical,second,09344,0.5368420481681824,0.001049637794494629,sporadic coldspot
Chemical,second,09364,0.5684210062026978,5.174875259399414e-4,consecutive coldspot
Chemical,second,10201,0.13684208691120148,0.4173041582107544,sporadic coldspot
Chemical,second,10202,0.6947367787361145,2.1338462829589844e-5,no pattern detected
Chemical,second,10203,0.21052630245685577,0.20575404167175293,sporadic coldspot
Chemical,second,10204,0.30526313185691833,0.06441104412078857,consecutive coldspot
Chemical,second,10205,0.03157894313335419,0.871131420135498,consecutive coldspot
Chemical,second,10208,0.3368420898914337,0.04095458984375,no pattern detected
Chemical,second,10209,0.15789473056793213,0.34676408767700195,no pattern detected
Chemical,second,10211,0.7578946948051453,3.4570693969726562e-06,no pattern detected
Chemical,second,11107,-0.45263153314590454,0.005819813814014196,no pattern detected
Chemical,second,11201,0.18947367370128632,0.25614500045776367,sporadic coldspot
Chemical,second,11202,0.5368420481681824,0.001049637794494629,sporadic coldspot
Chemical,second,11203,0.4842104911804199,0.0031528472900390625,no pattern detected
Chemical,second,11206,0.3263157606124878,0.04780459403991699,consecutive coldspot
Chemical,second,11208,0.3263157606124878,0.04780459403991699,consecutive coldspot
Chemical,second,11210,0.505263090133667,0.0020546913146972656,sporadic coldspot
Chemical,second,11215,0.0736842080950737,0.6731886863708496,no pattern detected
Chemical,second,11218,0.3578947186470032,0.02972257137298584,consecutive coldspot
Chemical,second,11219,0.6210525631904602,1.4710426330566406e-4,no pattern detected
Chemical,second,11221,0.2631578743457794,0.11188662052154541,sporadic coldspot
Chemical,second,11222,0.010526315309107304,0.9741177558898926,no pattern detected
Chemical,second,11224,0.6315789222717285,0.00011301040649414062,no pattern detected
Chemical,second,11225,0.18947367370128632,0.25614500045776367,sporadic coldspot
Chemical,second,11229,0.4315789043903351,0.00858914852142334,no pattern detected
Chemical,second,11232,0.7157894372940063,1.1920928955078125e-5,no pattern detected
Chemical,second,11234,0.4105262756347656,0.012482166290283203,no pattern detected
Chemical,second,11237,0.473684161901474,0.0038826465606689453,sporadic coldspot
Chemical,second,11238,0.7368420362472534,6.4373016357421875e-6,no pattern detected
Chemical,second,11239,0.11578946560621262,0.4956626892089844,no pattern detected
Chemical,second,11240,0.2210526168346405,0.1834472417831421,no pattern detected
Chemical,second,11245,0.08421052247285843,0.6264963150024414,no pattern detected
Chemical,second,11246,0.49473679065704346,0.0025502443313598633,sporadic coldspot
Chemical,second,11301,0.7684209942817688,2.5033950805664062e-06,no pattern detected
Chemical,second,11342,0.2631578743457794,0.11188662052154541,sporadic coldspot
Chemical,second,11361,0.5578947067260742,6.576776504516602e-4,sporadic coldspot
Chemical,second,12101,-0.8105262517929077,6.906468001943722e-7,diminishing hotspot
Chemical,second,12202,-0.2631578743457794,0.1118866577744484,no pattern detected
Chemical,second,12203,0.23157893121242523,0.16298437118530273,no pattern detected
Chemical,second,12204,0.442105233669281,0.007083892822265625,no pattern detected
Chemical,second,12206,-0.7263157367706299,8.794621862762142e-6,no pattern detected
Chemical,second,12207,0.2210526168346405,0.1834472417831421,sporadic coldspot
Chemical,second,12208,0.30526313185691833,0.06441104412078857,consecutive coldspot
Chemical,second,12210,-0.6526315212249756,6.589326949324459e-5,diminishing hotspot
Chemical,second,12211,0.3999999761581421,0.014961004257202148,sporadic coldspot
Chemical,second,12212,0.5157894492149353,0.001649022102355957,no pattern detected
Chemical,second,12213,0.5368420481681824,0.001049637794494629,sporadic coldspot
Chemical,second,12216,0.5578947067260742,6.576776504516602e-4,no pattern detected
Chemical,second,12217,0.30526313185691833,0.06441104412078857,consecutive coldspot
Chemical,second,12219,-0.7789472937583923,1.8485810642232536e-6,sporadic hotspot
Chemical,second,12220,0.34736838936805725,0.03495502471923828,consecutive coldspot
Chemical,second,12221,0.5684210062026978,5.174875259399414e-4,no pattern detected
Chemical,second,12222,0.3999999761581421,0.014961004257202148,sporadic coldspot
Chemical,second,12227,-0.6105262637138367,1.906510442495346e-4,sporadic coldspot
Chemical,second,12229,-0.7263157367706299,8.794621862762142e-6,diminishing hotspot
Chemical,second,12231,0.5894736647605896,3.16619873046875e-4,no pattern detected
Chemical,second,13101,0.947368323802948,0,intensifying hotspot
Chemical,second,13102,0.8947367668151855,0,intensifying hotspot
Chemical,second,13103,0.9263157248497009,0,intensifying hotspot
Chemical,second,13104,0.8631578087806702,1.1920928955078125e-7,intensifying hotspot
Chemical,second,13105,0.9789472818374634,0,intensifying hotspot
Chemical,second,13106,0.747368335723877,4.76837158203125e-6,intensifying hotspot
Chemical,second,13107,-0.042105261236429214,0.8203381896018982,sporadic hotspot
Chemical,second,13108,-0.5473683476448059,8.324860827997327e-4,diminishing hotspot
Chemical,second,13109,-0.2210526168346405,0.1834472119808197,persistent hotspot
Chemical,second,13110,-0.8315789103507996,3.5104443441014155e-7,sporadic hotspot
Chemical,second,13111,-0.8526315093040466,1.7554424402987934e-7,diminishing hotspot
Chemical,second,13112,-0.8526315093040466,1.7554424402987934e-7,no pattern detected
Chemical,second,13113,-0.10526315122842789,0.5376031994819641,persistent hotspot
Chemical,second,13114,-0.5263157486915588,0.0013182165566831827,sporadic hotspot
Chemical,second,13115,-0.021052630618214607,0.9224620461463928,no pattern detected
Chemical,second,13116,0.38947364687919617,0.01786363124847412,sporadic hotspot
Chemical,second,13117,0.5999999642372131,2.461671829223633e-4,no pattern detected
Chemical,second,13118,0.5894736647605896,3.16619873046875e-4,no pattern detected
Chemical,second,13119,0.473684161901474,0.0038826465606689453,no pattern detected
Chemical,second,13120,0.6105262637138367,1.9061565399169922e-4,no pattern detected
Chemical,second,13121,0.6315789222717285,0.00011301040649414062,no pattern detected
Chemical,second,13122,0.2210526168346405,0.1834472417831421,no pattern detected
Chemical,second,13123,-0.1473684161901474,0.3810323476791382,no pattern detected
Chemical,second,13201,-0.6526315212249756,6.589326949324459e-5,no pattern detected
Chemical,second,13202,-0.6526315212249756,6.589326949324459e-5,consecutive coldspot
Chemical,second,13203,0.06315788626670837,0.721176266670227,consecutive coldspot
Chemical,second,13204,-0.16842104494571686,0.3145248293876648,consecutive coldspot
Chemical,second,13205,0.34736838936805725,0.03495502471923828,no pattern detected
Chemical,second,13206,-0.6210525631904602,1.4706056390423328e-4,consecutive coldspot
Chemical,second,13208,-0.2631578743457794,0.1118866577744484,consecutive coldspot
Chemical,second,13209,0.0736842080950737,0.6731886863708496,no pattern detected
Chemical,second,13210,0.16842104494571686,0.31452488899230957,consecutive coldspot
Chemical,second,13212,-0.5684210062026978,5.17485139425844e-4,sporadic coldspot
Chemical,second,13213,0.5263157486915588,0.001318216323852539,consecutive coldspot
Chemical,second,13214,0.2526315450668335,0.12728869915008545,consecutive coldspot
Chemical,second,13221,0.5263157486915588,0.001318216323852539,consecutive coldspot
Chemical,second,13224,-0.6210525631904602,1.4706056390423328e-4,no pattern detected
Chemical,second,13229,0.2210526168346405,0.1834472417831421,consecutive coldspot
